# -----------Freq Fresnel file----------
# Columns:
#        1 - Shower Number
#        2 - Antenna Number
#        3 - Antenna X (m)
#        4 - Antenna Y (m)
#        5 - Antenna Z (m)
#        6 - Frequency #
#        7 - Frequency (MHz)
#        8 - |E| (V/M MHz)
#        9 -  Ex  (V/M MHz)
#        10 - Ey  (V/M MHz)
#        11 - Ez  (V/M MHz)
#
# new shower    1
#
   1  43  -1071.43      0.00  97200.00   1  5.000E+01  1.250E-04  2.936E-06  1.247E-04  8.837E-06
   1  43  -1071.43      0.00  97200.00   2  1.000E+02  1.045E-04  1.330E-06  1.045E-04  4.082E-06
   1  43  -1071.43      0.00  97200.00   3  3.000E+02  5.671E-05  5.592E-07  5.668E-05  1.750E-06
   1  43  -1071.43      0.00  97200.00   4  5.000E+02  3.183E-05  2.248E-06  3.101E-05  6.778E-06
   1  43  -1071.43      0.00  97200.00   5  8.000E+02  1.451E-05  9.405E-07  1.407E-05  3.431E-06
   1  44  -1132.65      0.00  97200.00   1  5.000E+01  1.174E-04  2.783E-06  1.171E-04  7.966E-06
   1  44  -1132.65      0.00  97200.00   2  1.000E+02  9.186E-05  1.374E-06  9.176E-05  4.099E-06
   1  44  -1132.65      0.00  97200.00   3  3.000E+02  3.456E-05  1.803E-06  3.409E-05  5.376E-06
   1  44  -1132.65      0.00  97200.00   4  5.000E+02  1.351E-05  4.715E-07  1.347E-05  8.666E-07
   1  44  -1132.65      0.00  97200.00   5  8.000E+02  9.782E-06  5.386E-07  9.671E-06  1.367E-06
   1  45  -1193.88      0.00  97200.00   1  5.000E+01  1.093E-04  2.398E-06  1.091E-04  7.217E-06
   1  45  -1193.88      0.00  97200.00   2  1.000E+02  7.943E-05  1.654E-06  7.925E-05  4.969E-06
   1  45  -1193.88      0.00  97200.00   3  3.000E+02  2.102E-05  1.065E-06  2.087E-05  2.269E-06
   1  45  -1193.88      0.00  97200.00   4  5.000E+02  7.487E-06  3.114E-07  7.399E-06  1.106E-06
   1  45  -1193.88      0.00  97200.00   5  8.000E+02  5.856E-06  1.745E-06  1.945E-06  5.240E-06
   1  46  -1255.10      0.00  97200.00   1  5.000E+01  1.019E-04  2.488E-06  1.017E-04  6.647E-06
   1  46  -1255.10      0.00  97200.00   2  1.000E+02  6.775E-05  1.649E-06  6.759E-05  4.307E-06
   1  46  -1255.10      0.00  97200.00   3  3.000E+02  1.298E-05  8.582E-07  1.274E-05  2.315E-06
   1  46  -1255.10      0.00  97200.00   4  5.000E+02  3.539E-06  1.966E-07  3.500E-06  4.863E-07
